235000,QD,1994,12,31,8.9829
235000,QD,1995,01,07,6.1800
235000,QD,1995,01,14,5.2243
235000,QD,1995,01,21,8.9814
235000,QD,1995,01,28,13.1057
235000,QD,1995,02,04,8.8829
235000,QD,1995,02,11,7.9957
235000,QD,1995,02,18,7.0586
235000,QD,1995,02,25,6.0214
235000,QD,1995,03,04,5.2029
235000,QD,1995,03,11,4.8929
235000,QD,1995,03,18,5.4600
235000,QD,1995,03,25,5.8229
235000,QD,1995,04,01,6.2586
235000,QD,1995,04,08,6.0114
235000,QD,1995,04,15,8.2786
235000,QD,1995,04,22,5.9586
235000,QD,1995,04,29,5.2386
235000,QD,1995,05,06,5.0800
235000,QD,1995,05,13,7.6557
235000,QD,1995,05,20,5.5157
235000,QD,1995,05,27,5.1043
235000,QD,1995,06,03,5.3171
235000,QD,1995,06,10,11.3814
235000,QD,1995,06,17,8.8000
235000,QD,1995,06,24,6.5357
235000,QD,1995,07,01,5.1671
235000,QD,1995,07,08,4.4414
235000,QD,1995,07,15,4.4257
235000,QD,1995,07,22,4.4557
235000,QD,1995,07,29,4.3900
235000,QD,1995,08,05,4.4286
235000,QD,1995,08,12,4.1886
235000,QD,1995,08,19,3.7971
235000,QD,1995,08,26,5.0114
235000,QD,1995,09,02,7.9029
235000,QD,1995,09,09,4.8371
235000,QD,1995,09,16,5.2714
